Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"060372226001","Block Group 1, Census Tract 2226, Los Angeles County, California","ACSSF","ca","150","00","0017716",,,,,"06","037",,,"222600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372226001","Block Group 1",,,,1171,19581.09,0.0598025936799707
"060372226002","Block Group 2, Census Tract 2226, Los Angeles County, California","ACSSF","ca","150","00","0017717",,,,,"06","037",,,"222600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372226002","Block Group 2",,,,3112,28760.8,0.108202817928114
"060372226003","Block Group 3, Census Tract 2226, Los Angeles County, California","ACSSF","ca","150","00","0017718",,,,,"06","037",,,"222600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372226003","Block Group 3",,,,1242,14837.07,0.0837092681510493
"060372227001","Block Group 1, Census Tract 2227, Los Angeles County, California","ACSSF","ca","150","00","0017719",,,,,"06","037",,,"222700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372227001","Block Group 1",,,,3776,11899.36,0.317328111172716
"060372240101","Block Group 1, Census Tract 2240.10, Los Angeles County, California","ACSSF","ca","150","00","0017720",,,,,"06","037",,,"224010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372240101","Block Group 1",,,,1327,7006.632,0.189391997182999
"060372240102","Block Group 2, Census Tract 2240.10, Los Angeles County, California","ACSSF","ca","150","00","0017721",,,,,"06","037",,,"224010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372240102","Block Group 2",,,,1606,12238.35,0.131226862827164
"060372240201","Block Group 1, Census Tract 2240.20, Los Angeles County, California","ACSSF","ca","150","00","0017722",,,,,"06","037",,,"224020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372240201","Block Group 1",,,,775,2558.634,0.302895997973736
"060372240202","Block Group 2, Census Tract 2240.20, Los Angeles County, California","ACSSF","ca","150","00","0017723",,,,,"06","037",,,"224020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372240202","Block Group 2",,,,1877,10855.38,0.172909681434817
"060372242001","Block Group 1, Census Tract 2242, Los Angeles County, California","ACSSF","ca","150","00","0017724",,,,,"06","037",,,"224200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372242001","Block Group 1",,,,1417,24752.9,0.0572458250771818
"060372242002","Block Group 2, Census Tract 2242, Los Angeles County, California","ACSSF","ca","150","00","0017725",,,,,"06","037",,,"224200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372242002","Block Group 2",,,,986,11611.55,0.0849154513457205
"060372243101","Block Group 1, Census Tract 2243.10, Los Angeles County, California","ACSSF","ca","150","00","0017726",,,,,"06","037",,,"224310","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372243101","Block Group 1",,,,795,18374.28,0.0432669958316409
"060372243102","Block Group 2, Census Tract 2243.10, Los Angeles County, California","ACSSF","ca","150","00","0017727",,,,,"06","037",,,"224310","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372243102","Block Group 2",,,,1369,51587.98,0.0265371885892908
"060372243201","Block Group 1, Census Tract 2243.20, Los Angeles County, California","ACSSF","ca","150","00","0017728",,,,,"06","037",,,"224320","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372243201","Block Group 1",,,,1712,29524.38,0.0579859829466391
"060372243202","Block Group 2, Census Tract 2243.20, Los Angeles County, California","ACSSF","ca","150","00","0017729",,,,,"06","037",,,"224320","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372243202","Block Group 2",,,,1432,26381.45,0.0542805603732527
"060372244101","Block Group 1, Census Tract 2244.10, Los Angeles County, California","ACSSF","ca","150","00","0017730",,,,,"06","037",,,"224410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372244101","Block Group 1",,,,1401,14696.47,0.0953290131073966
"060372244102","Block Group 2, Census Tract 2244.10, Los Angeles County, California","ACSSF","ca","150","00","0017731",,,,,"06","037",,,"224410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372244102","Block Group 2",,,,1589,19942.29,0.0796799058528457
"060372244201","Block Group 1, Census Tract 2244.20, Los Angeles County, California","ACSSF","ca","150","00","0017732",,,,,"06","037",,,"224420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372244201","Block Group 1",,,,1196,29279.51,0.0408476796031487
"060372244202","Block Group 2, Census Tract 2244.20, Los Angeles County, California","ACSSF","ca","150","00","0017733",,,,,"06","037",,,"224420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372244202","Block Group 2",,,,1438,14728.99,0.0976305681725166
"060372246001","Block Group 1, Census Tract 2246, Los Angeles County, California","ACSSF","ca","150","00","0017734",,,,,"06","037",,,"224600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372246001","Block Group 1",,,,2276,25789.29,0.0882536907506907
"060372246002","Block Group 2, Census Tract 2246, Los Angeles County, California","ACSSF","ca","150","00","0017735",,,,,"06","037",,,"224600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372246002","Block Group 2",,,,1236,6528.449,0.189325201506725
"060372247011","Block Group 1, Census Tract 2247.01, Los Angeles County, California","ACSSF","ca","150","00","0017736",,,,,"06","037",,,"224701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372247011","Block Group 1",,,,2778,30553.39,0.0909228150864019
"060372247021","Block Group 1, Census Tract 2247.02, Los Angeles County, California","ACSSF","ca","150","00","0017737",,,,,"06","037",,,"224702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372247021","Block Group 1",,,,2925,19151.58,0.1527288929524
"060372260011","Block Group 1, Census Tract 2260.01, Los Angeles County, California","ACSSF","ca","150","00","0017738",,,,,"06","037",,,"226001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372260011","Block Group 1",,,,2261,5659.226,0.399524631002151
"060372260021","Block Group 1, Census Tract 2260.02, Los Angeles County, California","ACSSF","ca","150","00","0017739",,,,,"06","037",,,"226002","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372260021","Block Group 1",,,,1208,2738.744,0.441078105381183
"060372260022","Block Group 2, Census Tract 2260.02, Los Angeles County, California","ACSSF","ca","150","00","0017740",,,,,"06","037",,,"226002","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372260022","Block Group 2",,,,704,1278.685,0.550565485245492
"060372264101","Block Group 1, Census Tract 2264.10, Los Angeles County, California","ACSSF","ca","150","00","0017741",,,,,"06","037",,,"226410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372264101","Block Group 1",,,,2131,38640.3,0.0551496763691569
"060372264102","Block Group 2, Census Tract 2264.10, Los Angeles County, California","ACSSF","ca","150","00","0017742",,,,,"06","037",,,"226410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372264102","Block Group 2",,,,1457,27022.7,0.0539176243287614
"060372264201","Block Group 1, Census Tract 2264.20, Los Angeles County, California","ACSSF","ca","150","00","0017743",,,,,"06","037",,,"226420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372264201","Block Group 1",,,,1626,33114.11,0.0491029302066264
"060372264202","Block Group 2, Census Tract 2264.20, Los Angeles County, California","ACSSF","ca","150","00","0017744",,,,,"06","037",,,"226420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372264202","Block Group 2",,,,1730,34259.89,0.0504963729561681
"060372264203","Block Group 3, Census Tract 2264.20, Los Angeles County, California","ACSSF","ca","150","00","0017745",,,,,"06","037",,,"226420","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372264203","Block Group 3",,,,2132,32677.76,0.0652431594277657
"060372267011","Block Group 1, Census Tract 2267.01, Los Angeles County, California","ACSSF","ca","150","00","0017746",,,,,"06","037",,,"226701","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372267011","Block Group 1",,,,1980,27424.87,0.0721972457015245
"060372267012","Block Group 2, Census Tract 2267.01, Los Angeles County, California","ACSSF","ca","150","00","0017747",,,,,"06","037",,,"226701","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372267012","Block Group 2",,,,1135,15543.93,0.0730188711299049
"060372267021","Block Group 1, Census Tract 2267.02, Los Angeles County, California","ACSSF","ca","150","00","0017748",,,,,"06","037",,,"226702","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372267021","Block Group 1",,,,1633,21645.97,0.0754412761757969
"060372267022","Block Group 2, Census Tract 2267.02, Los Angeles County, California","ACSSF","ca","150","00","0017749",,,,,"06","037",,,"226702","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372267022","Block Group 2",,,,2709,33216.77,0.0815552041167758
"060372270101","Block Group 1, Census Tract 2270.10, Los Angeles County, California","ACSSF","ca","150","00","0017750",,,,,"06","037",,,"227010","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372270101","Block Group 1",,,,1611,12464.14,0.129250791895561
"060372270102","Block Group 2, Census Tract 2270.10, Los Angeles County, California","ACSSF","ca","150","00","0017751",,,,,"06","037",,,"227010","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372270102","Block Group 2",,,,1535,34576.12,0.044394800284789
"060372270103","Block Group 3, Census Tract 2270.10, Los Angeles County, California","ACSSF","ca","150","00","0017752",,,,,"06","037",,,"227010","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372270103","Block Group 3",,,,1958,39172.52,0.0499840153699554
"060372270201","Block Group 1, Census Tract 2270.20, Los Angeles County, California","ACSSF","ca","150","00","0017753",,,,,"06","037",,,"227020","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372270201","Block Group 1",,,,2277,35050.59,0.0649632353508974
"060372270202","Block Group 2, Census Tract 2270.20, Los Angeles County, California","ACSSF","ca","150","00","0017754",,,,,"06","037",,,"227020","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372270202","Block Group 2",,,,1521,14490.18,0.104967667803866
"060372281001","Block Group 1, Census Tract 2281, Los Angeles County, California","ACSSF","ca","150","00","0017755",,,,,"06","037",,,"228100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372281001","Block Group 1",,,,1648,6654.61,0.247647865549956
"060372281002","Block Group 2, Census Tract 2281, Los Angeles County, California","ACSSF","ca","150","00","0017756",,,,,"06","037",,,"228100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372281002","Block Group 2",,,,2559,35830.48,0.0714196359210931
"060372281003","Block Group 3, Census Tract 2281, Los Angeles County, California","ACSSF","ca","150","00","0017757",,,,,"06","037",,,"228100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372281003","Block Group 3",,,,1578,23097.32,0.0683196215580922
"060372282101","Block Group 1, Census Tract 2282.10, Los Angeles County, California","ACSSF","ca","150","00","0017758",,,,,"06","037",,,"228210","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372282101","Block Group 1",,,,1797,22387.41,0.0802683255675316
"060372282102","Block Group 2, Census Tract 2282.10, Los Angeles County, California","ACSSF","ca","150","00","0017759",,,,,"06","037",,,"228210","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372282102","Block Group 2",,,,2601,33162.48,0.0784320236232755
"060372282201","Block Group 1, Census Tract 2282.20, Los Angeles County, California","ACSSF","ca","150","00","0017760",,,,,"06","037",,,"228220","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372282201","Block Group 1",,,,1267,36250.22,0.0349515132888647
"060372282202","Block Group 2, Census Tract 2282.20, Los Angeles County, California","ACSSF","ca","150","00","0017761",,,,,"06","037",,,"228220","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372282202","Block Group 2",,,,1759,41654.07,0.0422287670830907
"060372282203","Block Group 3, Census Tract 2282.20, Los Angeles County, California","ACSSF","ca","150","00","0017762",,,,,"06","037",,,"228220","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372282203","Block Group 3",,,,1766,27501.04,0.0642157415401152
"060372283101","Block Group 1, Census Tract 2283.10, Los Angeles County, California","ACSSF","ca","150","00","0017763",,,,,"06","037",,,"228310","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372283101","Block Group 1",,,,1562,22391.37,0.0697590104664578
"060372283102","Block Group 2, Census Tract 2283.10, Los Angeles County, California","ACSSF","ca","150","00","0017764",,,,,"06","037",,,"228310","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372283102","Block Group 2",,,,1388,27498.9,0.0504747512343687
"060372283103","Block Group 3, Census Tract 2283.10, Los Angeles County, California","ACSSF","ca","150","00","0017765",,,,,"06","037",,,"228310","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372283103","Block Group 3",,,,1543,17011.9,0.0907011924379572
"060372283201","Block Group 1, Census Tract 2283.20, Los Angeles County, California","ACSSF","ca","150","00","0017766",,,,,"06","037",,,"228320","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372283201","Block Group 1",,,,1025,26256.2,0.039038404811142
"060372283202","Block Group 2, Census Tract 2283.20, Los Angeles County, California","ACSSF","ca","150","00","0017767",,,,,"06","037",,,"228320","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372283202","Block Group 2",,,,2205,24205.8,0.0910938583499229
"060372284101","Block Group 1, Census Tract 2284.10, Los Angeles County, California","ACSSF","ca","150","00","0017768",,,,,"06","037",,,"228410","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372284101","Block Group 1",,,,1726,31045.18,0.0555963965856212
"060372284102","Block Group 2, Census Tract 2284.10, Los Angeles County, California","ACSSF","ca","150","00","0017769",,,,,"06","037",,,"228410","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372284102","Block Group 2",,,,1662,32190.61,0.051629968941941
"060372284201","Block Group 1, Census Tract 2284.20, Los Angeles County, California","ACSSF","ca","150","00","0017770",,,,,"06","037",,,"228420","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372284201","Block Group 1",,,,1537,25132.34,0.0611562679054884
"060372284202","Block Group 2, Census Tract 2284.20, Los Angeles County, California","ACSSF","ca","150","00","0017771",,,,,"06","037",,,"228420","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372284202","Block Group 2",,,,1618,35215.43,0.0459457727217269
"060372285001","Block Group 1, Census Tract 2285, Los Angeles County, California","ACSSF","ca","150","00","0017772",,,,,"06","037",,,"228500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372285001","Block Group 1",,,,2522,36547.28,0.0690064973274007
"060372285002","Block Group 2, Census Tract 2285, Los Angeles County, California","ACSSF","ca","150","00","0017773",,,,,"06","037",,,"228500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372285002","Block Group 2",,,,1061,16211.97,0.0654454769674609
"060372285003","Block Group 3, Census Tract 2285, Los Angeles County, California","ACSSF","ca","150","00","0017774",,,,,"06","037",,,"228500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372285003","Block Group 3",,,,1235,31774.42,0.0388677476497961
"060372286001","Block Group 1, Census Tract 2286, Los Angeles County, California","ACSSF","ca","150","00","0017775",,,,,"06","037",,,"228600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372286001","Block Group 1",,,,2915,30939.84,0.0942151083325483
"060372286002","Block Group 2, Census Tract 2286, Los Angeles County, California","ACSSF","ca","150","00","0017776",,,,,"06","037",,,"228600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372286002","Block Group 2",,,,2311,21154.01,0.109246452107114
"060372287101","Block Group 1, Census Tract 2287.10, Los Angeles County, California","ACSSF","ca","150","00","0017777",,,,,"06","037",,,"228710","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372287101","Block Group 1",,,,2852,33217.82,0.085857540652698
"060372287102","Block Group 2, Census Tract 2287.10, Los Angeles County, California","ACSSF","ca","150","00","0017778",,,,,"06","037",,,"228710","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372287102","Block Group 2",,,,1289,18301.24,0.0704323726596417
"060372287201","Block Group 1, Census Tract 2287.20, Los Angeles County, California","ACSSF","ca","150","00","0017779",,,,,"06","037",,,"228720","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372287201","Block Group 1",,,,1134,23576.34,0.0480990645516504
"060372287202","Block Group 2, Census Tract 2287.20, Los Angeles County, California","ACSSF","ca","150","00","0017780",,,,,"06","037",,,"228720","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372287202","Block Group 2",,,,1788,38649.44,0.0462619904030443
"060372287203","Block Group 3, Census Tract 2287.20, Los Angeles County, California","ACSSF","ca","150","00","0017781",,,,,"06","037",,,"228720","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372287203","Block Group 3",,,,2078,33688.42,0.0616829112721758
"060372288001","Block Group 1, Census Tract 2288, Los Angeles County, California","ACSSF","ca","150","00","0017782",,,,,"06","037",,,"228800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372288001","Block Group 1",,,,1762,28618.83,0.0615678528240285
"060372288002","Block Group 2, Census Tract 2288, Los Angeles County, California","ACSSF","ca","150","00","0017783",,,,,"06","037",,,"228800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372288002","Block Group 2",,,,2751,32427.75,0.0848347559911475
"060372288003","Block Group 3, Census Tract 2288, Los Angeles County, California","ACSSF","ca","150","00","0017784",,,,,"06","037",,,"228800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372288003","Block Group 3",,,,923,5137.639,0.179654500329731
"060372289001","Block Group 1, Census Tract 2289, Los Angeles County, California","ACSSF","ca","150","00","0017785",,,,,"06","037",,,"228900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372289001","Block Group 1",,,,1959,20258.6,0.0966996758286139
"060372289002","Block Group 2, Census Tract 2289, Los Angeles County, California","ACSSF","ca","150","00","0017786",,,,,"06","037",,,"228900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372289002","Block Group 2",,,,1115,10894.78,0.102342559116104
"060372291001","Block Group 1, Census Tract 2291, Los Angeles County, California","ACSSF","ca","150","00","0017787",,,,,"06","037",,,"229100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372291001","Block Group 1",,,,2727,28704.9,0.0950012123608295
"060372291002","Block Group 2, Census Tract 2291, Los Angeles County, California","ACSSF","ca","150","00","0017788",,,,,"06","037",,,"229100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372291002","Block Group 2",,,,2101,23762.6,0.0884162397663619
"060372292001","Block Group 1, Census Tract 2292, Los Angeles County, California","ACSSF","ca","150","00","0017789",,,,,"06","037",,,"229200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372292001","Block Group 1",,,,1265,19911.85,0.0635300240773316
"060372292002","Block Group 2, Census Tract 2292, Los Angeles County, California","ACSSF","ca","150","00","0017790",,,,,"06","037",,,"229200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372292002","Block Group 2",,,,3461,31885.2,0.108545676659506
"060372293001","Block Group 1, Census Tract 2293, Los Angeles County, California","ACSSF","ca","150","00","0017791",,,,,"06","037",,,"229300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372293001","Block Group 1",,,,2560,26684.68,0.0959351935221321
"060372293002","Block Group 2, Census Tract 2293, Los Angeles County, California","ACSSF","ca","150","00","0017792",,,,,"06","037",,,"229300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372293002","Block Group 2",,,,1187,24973.52,0.047530336047889
"060372293003","Block Group 3, Census Tract 2293, Los Angeles County, California","ACSSF","ca","150","00","0017793",,,,,"06","037",,,"229300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US060372293003","Block Group 3",,,,1955,38698.79,0.0505183807801426
